logtheta,logtheta500,yt
-14.789915966386555,1.5769230769230769,7.7459520553138628
-14.789915966386555,1.8846153846153846,7.7540516354689224
-14.789915966386555,2.1923076923076925,7.7606003487159745
-14.789915966386555,2.5,7.7658665580574802
-14.638655462184873,-9.5,0.0030120176816606872
-14.638655462184873,-9.1923076923076916,0.0055454582273649451
-14.638655462184873,-8.884615384615385,0.01017751433715447
-14.638655462184873,-8.5769230769230766,0.018586995446139822
-14.638655462184873,-8.2692307692307701,0.03369425524196188
-14.638655462184873,-7.9615384615384617,0.060423806756995969
-14.638655462184873,-7.6538461538461542,0.10672454631958231
-14.638655462184873,-7.3461538461538458,0.18467575361953678
-14.638655462184873,-7.0384615384615383,0.31117578235702953
-14.638655462184873,-6.7307692307692308,0.50729589414756282
-14.638655462184873,-6.4230769230769234,0.79520980832434485
-14.638655462184873,-6.115384615384615,1.1922316071250192
-14.638655462184873,-5.8076923076923075,1.7032127918200226
-14.638655462184873,-5.5,2.3146176712473445
-14.638655462184873,-5.1923076923076925,2.9941330805400228
-14.638655462184873,-4.884615384615385,3.6972872021453012
-14.638655462184873,-4.5769230769230766,4.378460984668112
-14.638655462184873,-4.2692307692307692,5.0011634671923453
-14.638655462184873,-3.9615384615384617,5.5435126905442367
-14.638655462184873,-3.6538461538461537,5.9981739388254738
-14.638655462184873,-3.3461538461538463,6.3687047069398597
-14.638655462184873,-3.0384615384615383,6.6649046197947328
-14.638655462184873,-2.7307692307692308,6.8989262764787966
-14.638655462184873,-2.4230769230769229,7.0827617207324582
-14.638655462184873,-2.1153846153846154,7.2269750988958688
-14.638655462184873,-1.8076923076923077,7.3402836691654496
-14.638655462184873,-1.5,7.429606230339485
-14.638655462184873,-1.1923076923076923,7.5003135863178452
-14.638655462184873,-0.88461538461538458,7.5565293484844354
-14.638655462184873,-0.57692307692307687,7.6014090184615632
-14.638655462184873,-0.26923076923076922,7.6373715018835355
-14.638655462184873,0.038461538461538464,7.6662801482871963
-14.638655462184873,0.34615384615384615,7.6895798010822842
-14.638655462184873,0.65384615384615385,7.7083988566016819
-14.638655462184873,0.96153846153846156,7.7236248279913342
-14.638655462184873,1.2692307692307692,7.7359604157307995
-14.638655462184873,1.5769230769230769,7.7459654822834985
-14.638655462184873,1.8846153846153846,7.7540888874711289
-14.638655462184873,2.1923076923076925,7.7606929183125946
-14.638655462184873,2.5,7.7660717634293679
-14.487394957983193,-9.5,0.0030120176147823106
-14.487394957983193,-9.1923076923076916,0.0055454581047307732
-14.487394957983193,-8.884615384615385,0.010177514113532122
-14.487394957983193,-8.5769230769230766,0.018586995041810613
-14.487394957983193,-8.2692307692307701,0.033694254519952116
-14.487394957983193,-7.9615384615384617,0.060423805490360062
-14.487394957983193,-7.6538461538461542,0.10672454415099183
